Gene	p_val	p_val_adj
CCNA2	0.0582893153347509	0.146368341122272
AEBP2	0.0583040519945503	0.146388019777086
ACSF2	0.0583553260441159	0.14649941987362
BNIP3L	0.0584017976653593	0.146598738673481
TRAF3IP2-AS1	0.058431939726137	0.146645198799408
ADCK3	0.0584341304039497	0.146645198799408
LOC102724679	0.0585196252310496	0.146842385440798
UROD	0.0585871388481144	0.146994410809082
MAGIX	0.0586708107367482	0.147186936335681
KCNE2	0.0587004211488073	0.147243808831059
ZZZ3	0.0587136789532998	0.147259653939379
CEP57L1	0.0589052428084412	0.147722651468545
TEP1	0.0589629405357662	0.147849869567051
ARNT2	0.0589991547629807	0.14792319397913
LOC102723398	0.0590265345036867	0.147974353778827
EXO1	0.059057810239714	0.148035267254935
LMBRD1	0.0592162935750736	0.148414989307591
CCDC141	0.0592540053314274	0.148491965167915
LOC102724329	0.0593043149984279	0.148600489784652
FAM157A	0.0593340248236844	0.148657377262552
ZNF182	0.0593716553499921	0.148734093742524
DIRC2	0.0593878205433201	0.148757024869785
TRPS1	0.0594359475593447	0.148860000403619
SEC61B	0.0595289795195509	0.149075404802501
DDB2	0.0595451349418896	0.149098263062331
LOC101930655	0.0595562538200429	0.149108506141849
FAM109A	0.059606571236291	0.149216874967451
CCDC144A	0.0596442271939721	0.149293525737059
ZCCHC24	0.0597845679944832	0.149627155192988
SYCE1L	0.0598101380651592	0.149673494832557
DDX60	0.0598445524471326	0.149741953616979
FAM57A	0.0598635020397386	0.149754045428027
ZNF467	0.0598570795080267	0.149754045428027
WIZ	0.0599582122810335	0.149973288346429
SLC39A14	0.0601447652582313	0.150422178441428
CIT	0.0602580372286091	0.150687708373665
STAT2	0.060286224484279	0.150740428834233
FST	0.0602955400411002	0.150745955398537
PGM2L1	0.0603056334273196	0.150753425096502
STK38L	0.0604138521656257	0.151006160172704
CCDC130	0.0604350700967866	0.151041400303148
NCAPD3	0.0604752361417374	0.151123982330165
FNTB	0.0605081887068538	0.151188520975693
KLHL22	0.0605592342205897	0.151291166129769
LOC399900	0.0605635310115067	0.151291166129769
THUMPD3	0.0606122847586754	0.151395129908177
PLIN3	0.0606648950611218	0.151508700837759
LGALS8-AS1	0.0606762316413441	0.151519177319063
AACS	0.0607566085795339	0.151702036909896
CDC25C	0.0608123133772796	0.151823257309057
TRAPPC12	0.0608353645575321	0.151862936163384
OTOF	0.0608567100768876	0.151898348351911
HDLBP	0.0609285950310944	0.152059883799517
FAM206A	0.0609852453134239	0.152147573444215
AK1	0.0609840580834876	0.152147573444215
LOC102723844	0.0609838037997964	0.152147573444215
LOC220729	0.0610941143256298	0.152401261555857
TCEA2	0.0611267552732662	0.152464758979264
LRRC58	0.06113625193989	0.152470520883591
SPATA5	0.0611852201323464	0.152574709723538
C7orf55	0.0612437288938333	0.152702662147323
TBC1D31	0.0613238392021148	0.152884438603063
ANP32A-IT1	0.0613424099302121	0.152912768074184
TOMM5	0.0613905304340511	0.153010092117903
PDPK1	0.0613958764234404	0.153010092117903
NEO1	0.0614821370553784	0.153207073028765
LOC102724830	0.0615055504198795	0.153247417229379
ZP3	0.0615231123306142	0.153273174167016
CCZ1	0.0615982864123457	0.153442438009197
VRK3	0.0616100462877401	0.153453714726543
ZSCAN16	0.0616248505509382	0.153456381636109
SUCLG2	0.061625583123098	0.153456381636109
HIST1H2BM	0.0616632440742074	0.15352856066748
CRAT	0.0616690419498618	0.15352856066748
FAHD2A	0.0617091577190931	0.153610405980087
POLA1	0.0617292138891061	0.153642304302121
SETD6	0.0617424928303349	0.153657328784561
RPL35	0.0617915791313669	0.153761452363486
VPS51	0.0618039090957722	0.153774098202874
VPS37A	0.0618237722390802	0.153787448918317
NACAP1	0.0618218235290628	0.153787448918317
GPR107	0.0618518446811738	0.153839242292589
LOC729291	0.0619114177610005	0.153969363406094
LOC100505658	0.061934838189418	0.154009555441478
LOC100996723	0.0619965852794761	0.154145031441388
EFCAB2	0.0620347742337948	0.154221908852143
ITLN1	0.0620927989300507	0.154348075231395
SGCA	0.0621497610030867	0.154471570928009
IARS2	0.062271880607928	0.154756966027621
C8orf44	0.0623110449229974	0.154836159415122
UTP18	0.0624982382197766	0.155283127072348
C3orf67	0.0626802562029185	0.15571713297437
LOC101930056	0.0627091062044732	0.155765216868219
PLSCR4	0.0627142949890803	0.155765216868219
ZFP69B	0.0627522076911346	0.155841137583415
TTC37	0.0627615452988317	0.155846084393728
GPR132	0.0627866023478709	0.155890059147154
N6AMT1	0.0628251025002641	0.15596739698638
LSM5	0.0628455378591352	0.155999874952546
BZRAP1-AS1	0.0628689271977587	0.156039677050497
SLC25A25-AS1	0.0628939594639567	0.156083547080045
KGFLP2	0.0629419405448877	0.156184352116999
MRPL1	0.0629562212146181	0.156201519037462
POLR3H	0.0629675184922715	0.156211280674934
LINC00619	0.0631678667845603	0.15668998733792
ARL13A	0.0631777658987867	0.156696221803678
HPSE	0.0632391898533226	0.15683023400679
ATG10	0.0632493384388414	0.156837069228431
TMEM69	0.0632771666609371	0.156885327192736
NPIPA1	0.0632835892776884	0.156885327192736
LPHN1	0.0633167377148406	0.156949165481722
HACE1	0.0633299739415153	0.156963636348503
C11orf49	0.0634161610754585	0.157158891879094
SMUG1	0.0635956829869588	0.157585378445611
RALBP1	0.0636106872323968	0.15760415045224
BCAS3	0.0636470872002061	0.157675922704294
RAPGEF5	0.0636694523131673	0.157712913050339
CNTROB	0.063683130877639	0.157728380189118
MRPL47	0.0637552433152334	0.157888554006769
NDST2	0.0637681478060538	0.157902080281657
PARM1	0.0638119942887191	0.157992212723709
SOGA1	0.0638466119290351	0.15805947709293
CREG1	0.0639006188287504	0.158174720460946
YEATS2	0.0639116266833953	0.15818351279922
MEIS1	0.0639200537009041	0.15818591616918
MAP3K10	0.0639803364999404	0.158316633914478
FANCA	0.0641053282937814	0.158607422166865
LOC102724002	0.0641758261571192	0.1587633311275
SMIM5	0.0642341550576063	0.158889102681844
HEXA-AS1	0.0642856405145773	0.158981312551875
MPC2	0.0642864197012886	0.158981312551875
TTI1	0.0643920606009556	0.15922400439509
LOC101926937	0.0644369252939057	0.159316374202949
PAIP2B	0.0644606162040164	0.15935637769569
DTWD1	0.0645017005613701	0.159430306315905
MAPKAPK5-AS1	0.0645055500290217	0.159430306315905
BCOR	0.0645765403330577	0.159584868808371
XAF1	0.0645879013447074	0.159584868808371
ZNF354C	0.0645906517938104	0.159584868808371
XAB2	0.0645983480979206	0.159585299632683
CLDN12	0.0646691458647328	0.159741599565278
PAQR6	0.0647488249556649	0.159919798633223
TNK1	0.0647662349876162	0.159944178966042
ZNF512	0.0647775198719185	0.159953428957475
DOPEY2	0.0649066800453102	0.160253709279798
OPA3	0.0649188866891858	0.160265196648565
YLPM1	0.0649394583725089	0.16029732970694
ZER1	0.0650305294731665	0.160503456642939
SLFNL1-AS1	0.0650588106957459	0.160554580402576
ANKRD37	0.0650772497225973	0.160581406154295
ZNF25	0.0651058107858074	0.160633199398964
SCFD1	0.0652251705227228	0.160908978815126
CMBL	0.0653231414593473	0.161131934565924
ZNF721	0.0654532248029153	0.161434040620629
SULT2B1	0.0655226501609101	0.161586486785292
GJB6	0.0655503282704692	0.161598392352577
HOXD1	0.0655480676660123	0.161598392352577
COL6A1	0.0655394516046722	0.161598392352577
SIAH3	0.065560720683017	0.161605234113035
TLN2	0.0656549121335607	0.161818612433274
ZNF530	0.0656815161404213	0.161865378840188
CBX3P2	0.0657189960880539	0.161938933914536
ALDOC	0.0657767988898524	0.162062543867972
SHFM1	0.0658166963982816	0.162142014722009
COL5A2	0.0658845285509441	0.162275805233844
LOC101929200	0.0658863021438692	0.162275805233844
COX18	0.0659155989481752	0.162329117502552
FAM24B-CUZD1	0.0659941219918836	0.162503631868594
AMMECR1	0.0660153487321319	0.162537035940688
LACTB	0.0661151245363172	0.162763806238397
COPG2	0.0662935586956096	0.163184144481501
PCDHB9	0.0663758776599741	0.163367821396057
LOC101928780	0.0663963721727482	0.163399307738896
ZNF696	0.0665151157116506	0.163672546385801
IQUB	0.0665900918730025	0.163838036550808
TANGO2	0.0666500714221382	0.163966595001401
MRPS17	0.0666898778830959	0.164045501352784
FLAD1	0.0667647031462643	0.164210519586268
TRIM2	0.0667741066798421	0.164214610793964
PHOSPHO2-KLHL23	0.0668072292668445	0.164277025512908
METTL7A	0.0669043141296081	0.164496688906451
PACSIN1	0.0669276960551529	0.164535110023885
ZMAT5	0.0669930314388246	0.164676648708852
TK1	0.0670285096126912	0.164744770614325
SCARB2	0.0671161572271959	0.164941085570739
LOC101928438	0.0671423574498753	0.164986362712133
OVOS	0.0671838298416787	0.165069152741292
EXO5	0.0672441205724565	0.165198154477216
FBXL15	0.067286241451157	0.16528249376262
TNFRSF12A	0.067298957575296	0.165294591794105
LOC101926913	0.0675024253564069	0.165775142535193
ISG20	0.0675286558851265	0.165820366117922
LXN	0.0676939322569816	0.166206974512686
KRBOX4	0.0677773736835968	0.166376460805255
DAK	0.0677786458682042	0.166376460805255
RBBP9	0.0678359124961206	0.166497769495337
LOC101060810	0.0678545047198526	0.166524137898946
TAF8	0.0679926553004382	0.166843878655343
PSTK	0.0680967458106134	0.167079976768587
PPFIA3	0.0681263302178079	0.167113911654644
ZRANB3	0.0681234155203915	0.167113911654644
LOC101930567	0.0681581205210763	0.167172564737012
LOC101927416	0.0681752040454172	0.167195136865977
HMGN1	0.0682511220857873	0.167361974823401
NDUFV2-AS1	0.0682990776017112	0.167460213844667
GAS1	0.0684289357614641	0.167759221298269
KANSL3	0.0684619668998157	0.167820807596359
LOC100506747	0.0684938328089279	0.167879523668463
PPM1N	0.0685178702960861	0.167919040799557
HBZ	0.0685591947700821	0.168000909706868
MXI1	0.0686000846820515	0.168081694954892
SCAF8	0.068655550566442	0.168198170995108
PIN4P1	0.06868182265875	0.168237049275416
LOC101927767	0.0686872794505871	0.168237049275416
SEMA4F	0.0687141331733977	0.168283394829367
KDM6B	0.0687990497527071	0.16845483822534
ATG4C	0.0688000175915616	0.16845483822534
ZNF436	0.0688489760845605	0.168555259244177
SLC14A1	0.0689263199012932	0.168686215598781
FXR2	0.0689199212392846	0.168686215598781
ARHGEF15	0.0689159340456684	0.168686215598781
AXIN2	0.0689398237966353	0.168699804114119
ZFYVE19	0.0689513275495184	0.168708495593424
CDYL2	0.068986529525632	0.168775162640199
DSCR9	0.0690288082105811	0.168859125446292
FEM1B	0.069155642972616	0.169149887169359
SIN3A	0.0692546129698508	0.169372434440156
SEC24D	0.0692827739609215	0.169421776435559
GeneID:653252	0.0693558839769419	0.169578577895097
BRSK1	0.0693628817389541	0.169578577895097
TMEM183B	0.0694361958376987	0.16973825681445
CCNL2	0.0696350169956704	0.170204668269602
ERF	0.0696937178156763	0.170328524038404
C1orf43	0.0698052240371352	0.170581390598003
PNMA6A	0.0698524534116793	0.170633194061541
FOXN3-AS1	0.0698471017299223	0.170633194061541
CIB1	0.0698519910673204	0.170633194061541
LOC606724	0.069858593684886	0.170633194061541
CEP41	0.0699624358526117	0.170867162317142
GSTM3	0.070018215373731	0.170983708260713
LOC101927245	0.0700702744500851	0.171091143138797
THBS1	0.0702400619621095	0.171485978663765
STON2	0.0702808771512532	0.171565883056149
NAPEPLD	0.0703034028165145	0.171601126801101
MXD1	0.0705061649658094	0.172056452256109
PIGQ	0.0705061344944746	0.172056452256109
MMS22L	0.070559006427041	0.172165598660851
TBC1D23	0.0706143086469917	0.172280723580333
DCAF10	0.0706364737174705	0.172314985212125
TRIM22	0.07066083371243	0.172354592784883
UPRT	0.0707168217773217	0.172471328983522
SF3B1	0.0707693183086326	0.172560189121458
RBM12B	0.0707695232629056	0.172560189121458
CASC8	0.070818654449283	0.172660143966443
LONRF3	0.0708399911042041	0.172692318886223
PAN3	0.0708795431740172	0.172768886486667
STOX1	0.0709192982786196	0.172845931335921
NUDT16	0.0709502317654942	0.172901460732452
ZFX	0.0710130360659135	0.17303463571545
ATOX1	0.071108575846675	0.173247536192358
LOC102724362	0.0711577102226953	0.173347339543542
NUP54	0.0712562160888703	0.173567380085129
ANAPC15	0.0712657743375675	0.173570734513355
REXO2	0.0712971032513792	0.17362710543862
LOC101928126	0.0713121871134469	0.173643907012383
CRTC2	0.0713623472138595	0.173746104944829
ERICH3	0.0713871935160366	0.173786654920968
LOC100272217	0.0714110567477063	0.173824802657106
MKLN1-AS	0.0714678088935797	0.173942988813375
LOC101927949	0.0715572012850906	0.174140580691039
MLLT3	0.0715737953473513	0.174160986591284
SAP130	0.0716791282139689	0.174397291764629
NACA	0.0717324739131967	0.174507071040291
COX10-AS1	0.0718596943259047	0.174796523139004
TTN-AS1	0.0719694556849252	0.175043445123395
MID1IP1	0.0719815811099939	0.175052868504084
LOC102724757	0.0720020163868605	0.175082496236519
SLC44A3	0.0720390605593477	0.175152499292588
CBY1	0.0721326689709988	0.175359998268444
ITGAX	0.0722159662382318	0.175542385393025
RABGAP1	0.0722701414286786	0.175633828241792
BCKDK	0.0722660537588538	0.175633828241792
ZEB1-AS1	0.0723078005115586	0.175705222271587
DYX1C1-CCPG1	0.0724167342203326	0.175949774761633
ERICH2	0.0724819242633985	0.17606783892515
GFM1	0.0724760278627486	0.17606783892515
HPX	0.0726088646427999	0.176356001403737
BLOC1S1-RDH5	0.0726239433194055	0.176372433775699
MRPL18	0.0726442955118726	0.176381480153341
CROCC	0.0726384294546081	0.176381480153341
BAG2	0.0727057528816366	0.176510499271862
DPY19L4	0.072726165952372	0.176533919786752
FAM86A	0.0727320415184766	0.176533919786752
NMD3	0.0727487877434897	0.176554367509252
POU6F1	0.0727642761875312	0.176571758388958
LOC102725001	0.0728329047886292	0.176718081884213
SYMPK	0.0728415356728323	0.176718813131482
C11orf63	0.0728802734577413	0.176792577370162
MCAT	0.0729269374545239	0.176885549906846
C11orf54	0.0729623276036262	0.176951159400838
LOC101929516	0.0729917826711571	0.177002361544321
DRD4	0.0730021289354985	0.177007219142347
TSPAN18	0.0730237371037609	0.177029689578431
ACTRT3	0.0730280846149336	0.177029689578431
PAM16	0.0730919659869158	0.177164303710546
TTF1	0.0731194672361072	0.177210717030072
SLC16A6	0.0732527232133759	0.177513395282122
COL6A3	0.0733681341917768	0.177766220528577
LOC101930233	0.0733738118952088	0.177766220528577
SNHG19	0.0735022985105637	0.178057178031528
CALD1	0.0736154342043635	0.178310886183329
OGFOD2	0.0737177072212635	0.178538227900265
ADAMDEC1	0.0737612614670732	0.178623321913643
PTRH2	0.0738223297958095	0.178750804490743
MIIP	0.0738656235150985	0.178835224066682
PHF19	0.0739616022362029	0.179029926186771
WDR53	0.0739629196373987	0.179029926186771
APIP	0.0739771756479106	0.179044006222458
ABCA1	0.0740303008184569	0.179152145792675
FXN	0.0740471839496463	0.179172565542392
WBSCR27	0.0740689365905379	0.179204762082889
CCDC92	0.0740920173975613	0.17924016432231
HK1	0.0741637116577667	0.179393148618308
BMS1P20	0.074262953075978	0.179612723718645
TFPT	0.0743647476589899	0.179797434339958
LMTK2	0.0743616569372175	0.179797434339958
SNN	0.0743494219226789	0.179797434339958
LOC100505625	0.0743756208051486	0.179803232794215
ZACN	0.0743917232420188	0.179821670309066
UBXN10	0.0744598139629843	0.179965756782715
CTRL	0.0745261599403522	0.18010559395085
STX3	0.0745374034058089	0.180112249505426
LOC101927610	0.0746374307128325	0.180333416467766
GCN1L1	0.0747263437498832	0.18052768264604
HECTD2	0.0748300513862436	0.180757642059723
C14orf80	0.0748571219360981	0.180802447517789
B4GALT6	0.0748784935535068	0.180833479707593
WDR35	0.0749683656283571	0.181029916363672
CAPN10	0.0750044575247505	0.181096457362593
NOL12	0.0750441892038878	0.181171770385717
IFIT1	0.0751215334755501	0.181337860304616
SDCBP	0.0751536691201667	0.181394794545331
NIPA1	0.0751649030345091	0.181401272071453
SNAPC3	0.0752064769331083	0.181480961625663
RGP1	0.0752256294076635	0.181506534005799
PRKAB2	0.0752850311514807	0.181629204106188
VSIG10	0.0753915564454471	0.181865521494782
EIF5A	0.0754421688355872	0.181966922921307
FBXO36	0.0755148171014935	0.182121445904886
ZNF74	0.0755553391484433	0.182177756037433
SMPD3	0.0755500326172184	0.182177756037433
LINC00589	0.0755702110058164	0.182192908715841
RABL3	0.0756023024262545	0.18224956803493
MST1P2	0.0757650698404687	0.182621190835649
RASSF2	0.0758009665424713	0.182660058427931
RNASEH2A	0.075805411870769	0.182660058427931
ABHD17B	0.0758070236829718	0.182660058427931
PARL	0.0758160495132553	0.182661061375565
RYR1	0.0758293269813889	0.182672306260605
EFEMP2	0.0758683379079279	0.182745533271412
R3HCC1L	0.0759306365309288	0.182854073171417
NOP10	0.0759272695204878	0.182854073171417
NCEH1	0.0759516068202715	0.182883814583916
USP51	0.0760147571736399	0.183015103063543
GNB1L	0.0760713727384377	0.183106569086496
CCZ1B	0.0760786390694507	0.183106569086496
BASP1	0.076064757654804	0.183106569086496
LOC101930427	0.0761430982570451	0.183240922484286
ARHGEF40	0.0761689993755779	0.183282464642425
C5orf24	0.0761879582148978	0.183307294339677
C2CD5	0.0762227707469086	0.183367090811332
COPA	0.0762300971415889	0.183367090811332
PRKCDBP	0.0763611335887271	0.183661468112281
JRKL	0.0763698307208941	0.183661565243084
PDCL3	0.0764638355926078	0.183856403411051
C15orf40	0.0764681798500714	0.183856403411051
NUMB	0.0766035273253525	0.184160955890615
RPPH1	0.0766825634021332	0.184330077627426
LINC00116	0.0768214001026077	0.184642893913779
ZNF174	0.076866951742152	0.184731450856536
CHST1	0.0768981934693161	0.184785601160382
PHKB	0.0769082349137354	0.184788800898053
MYLK2	0.0769499757849997	0.184868156070044
ARRDC1-AS1	0.0770007775071601	0.184969259011765
LRR1	0.0770934310646805	0.185170863066711
SPOPL	0.077165787017188	0.185323674140442
KATNAL2	0.0772281891250534	0.185452547875171
UVSSA	0.077291890132638	0.185563510360309
MDFIC	0.07728552740193	0.185563510360309
ARRDC1	0.0774240636650893	0.185859802525292
SHISA4	0.0774413317919813	0.185880223475356
LOC100505774	0.077471987543918	0.185932770105403
MRPL27	0.0775286741780035	0.186047771899166
PLA2G4C	0.0776321764799448	0.186275079868639
SNORA48	0.0776893589423672	0.186391206527339
P2RX5	0.077701839458036	0.186400070775858
SH3BGRL2	0.0777128988352434	0.186405524215774
SMNDC1	0.0777365881609742	0.186441267739456
SSTR2	0.0777981045454888	0.1865677162922
EXD1	0.0778331017500003	0.186630547776673
ULBP2	0.0778789072855849	0.186719278672276
ZNF343	0.0779007220764928	0.18672937742344
MED12	0.0778960280636713	0.18672937742344
B4GALT7	0.0779109999087947	0.186732916184477
ISCA2	0.0779947676033025	0.186912570820249
CDC5L	0.0780461800606333	0.187000817262353
CCDC93	0.0780492193089241	0.187000817262353
LOC101928605	0.0781657371300064	0.187258839086519
SERP1	0.0781916166404201	0.187299688228876
LOC101927752	0.0782167366080826	0.187338708949772
PPT2	0.0782542207677365	0.187386179210869
FOXD2-AS1	0.0782519938731033	0.187386179210869
GGCX	0.0783698859657629	0.187641970505544
ZFP3	0.0784634996554451	0.18784491183592
HMG20B	0.0784752594722681	0.187851867873591
