Gene	p_val	p_val_adj
SNORA44	0.00330312057064419	0.0122064089671061
POT1-AS1	0.00330512615163086	0.0122116925825413
SUZ12	0.00330578501782237	0.0122119994178674
BBS7	0.00330853555847086	0.0122200317178771
PRDX2	0.00331036116217854	0.012222517327208
DDX28	0.00331020075330574	0.012222517327208
DBP	0.0033233903629174	0.012268487870627
CPSF3L	0.00332399962105567	0.0122686014555079
LOC102724614	0.00332519087111263	0.0122708627100325
LOC101929431	0.00332972394445613	0.0122833163009263
ZNF558	0.00332943440522564	0.0122833163009263
SEMA4B	0.00334811933647158	0.0123490286761546
ZNF146	0.00334923287922169	0.0123509878112561
SKA2	0.00335113797435614	0.0123558647705398
FAM220A	0.0033534533430837	0.0123612286324744
AGAP2	0.00335434132308045	0.0123612286324744
ARF4	0.00335431292978985	0.0123612286324744
ZG16B	0.00335962825217248	0.0123785608012637
EPSTI1	0.00336397218140734	0.0123924130664038
ALDH4A1	0.00337451000551442	0.0124269158181889
TRMT10C	0.00337418679080579	0.0124269158181889
ISOC1	0.00338654850767489	0.0124690834636752
IDH3G	0.0033885573352052	0.0124743141754959
WDR45B	0.00339967923077163	0.0125130852353705
MAPK13	0.00340112272667817	0.0125140172480552
CRIM1	0.00340170263273474	0.0125140172480552
TCHH	0.00340060212875413	0.0125140172480552
SEC22B	0.00340655121211969	0.0125296805595967
AGPAT9	0.00341292744015561	0.0125509563292562
VAPA	0.00344206804465621	0.0126559256399218
MAPK1IP1L	0.00344401758968733	0.0126608987765798
ATAD3B	0.00345254601071727	0.0126900512643487
SIK3	0.00345666865117034	0.0127030027298597
GCC2	0.00347857723074397	0.0127813004001418
C4orf36	0.00348045302808386	0.0127859774501304
CROT	0.0034866798946012	0.0128066344310187
NDUFV2	0.00348838771758674	0.0128106886085852
CLASRP	0.0034964039794077	0.0128379043620634
C1RL-AS1	0.00349720428202817	0.0128386201165403
MBTPS1	0.00349892964501859	0.0128427310334985
RNF113A	0.00350539397711375	0.0128642317817318
PTGES3L	0.00350827790162505	0.0128725878438865
ATHL1	0.00351587280323277	0.0128974322703675
LOC728975	0.00351626524836216	0.0128974322703675
B3GALNT2	0.00351960008862807	0.0129074319003327
GRK5-IT1	0.00352131062720834	0.0129114722997639
RPS19BP1	0.00352439371473385	0.012920543111854
CTNNAL1	0.00352910055728218	0.0129355624989355
ATMIN	0.00353843510845208	0.0129675361638244
MAP3K7	0.00354078105562055	0.0129738916080858
SAMM50	0.00354256588858792	0.0129781892149201
ZNF674-AS1	0.00354414992682006	0.0129817498528497
ACTR6	0.00355130084238809	0.0130056964713118
LINC00847	0.00355587478951135	0.0130201989875616
NIFK-AS1	0.00355947719126952	0.0130311396983332
SOX2-OT	0.00356177742093414	0.0130373102421766
WWP2	0.00356581739268375	0.0130498456020771
METTL9	0.00356679871252696	0.0130511847990462
WDR11	0.00358184112307379	0.0131039652472225
HMGCL	0.00358380744572489	0.0131088976041624
SLC27A1	0.00358536420011848	0.0131123303942253
IRAK1	0.00359059119409731	0.013129182421451
TSG101	0.00359452601428158	0.0131413045528157
ABCD2	0.00360040635090319	0.0131605339348423
ZNF93	0.00360448789254002	0.0131731827029104
ERCC3	0.00360745776293906	0.0131817650303948
ZMYM6NB	0.00362024811754373	0.0132262225799944
GeneID:100133144	0.00362771390065009	0.0132512153642761
SOGA3	0.00362884521248049	0.0132530651397083
RPA1	0.00363065021238431	0.0132550920475549
IKBKB	0.00363018054581372	0.0132550920475549
SNAI3	0.00363142041413391	0.0132556220555855
TIMM10	0.00365055261941073	0.013323166400355
SNRPD1	0.00365229643903248	0.0133272372469031
RAB3GAP1	0.00365363922784255	0.0133298435823301
STT3A	0.00367364172370819	0.0134005149082221
RUFY1	0.00368121488678135	0.013425830665324
LRRC57	0.00369017598707794	0.0134561988194548
PLD6	0.00370804117740975	0.0135190196476717
ZNF626	0.00371524824138143	0.0135408804927336
HDAC3	0.00371531420158509	0.0135408804927336
TAF5	0.00371723900703701	0.013545567845574
CERS4	0.00371969928844864	0.0135522045197421
CARHSP1	0.00373342632552603	0.0135998807131151
EGFL8	0.00373938229859053	0.0136192374701199
FTX	0.00374392104685864	0.0136334267791514
BRD8	0.00374680658126939	0.0136415920988088
CASC3	0.0037539995171127	0.0136654345621226
GABPB2	0.00377026882652709	0.0137223032903701
IL21-AS1	0.00377307312177493	0.0137301535289298
POLE2	0.0037903039850197	0.0137904901208265
LRRC32	0.00379988229626979	0.0138229680513361
MTHFD1	0.00380592069341834	0.0138425597780854
AGPAT5	0.00381105695452335	0.013858864178932
FAM63B	0.00381738995092307	0.0138795141572392
RHOBTB2	0.00382139821563901	0.0138917060948358
SCAF1	0.00385124005746917	0.0139977890554938
ITGB3BP	0.00385625481347538	0.014013614133685
CNP	0.00385693851464788	0.0140136974505143
HIC2	0.00385903532311998	0.0140189142056746
SNED1	0.00386802175633962	0.014046747501447
CD248	0.00386786359973989	0.014046747501447
PPP1R37	0.00387211602590149	0.0140592084706932
ZNF292	0.00387694562443816	0.0140719258605313
ACE	0.00387660964009533	0.0140719258605313
KIAA0141	0.00388706770908185	0.0141062511933963
ZFAS1	0.00389930007228936	0.0141482217165291
PVALB	0.00390237532512651	0.0141569579020327
SLK	0.00391130157126857	0.0141869135836264
SAMD10	0.00394967465200221	0.0143236491141694
FBXO18	0.00395479639813035	0.0143373200019741
EXOC2	0.00395459498565381	0.0143373200019741
CNOT11	0.00395742416572298	0.0143443944123488
RNF170	0.00395813612700549	0.0143445234076439
ZC3H3	0.00396057383953244	0.0143509055166246
KCTD11	0.0039654705166416	0.0143661938361693
REV3L	0.00396771427538959	0.0143686050913412
RAB28	0.00396779785865954	0.0143686050913412
LOC102723446	0.00396816861655911	0.0143686050913412
CAMLG	0.00399541177438047	0.0144647819923286
CLK4	0.0039968065024804	0.0144673617178024
LINC00657	0.00399944225744738	0.0144719623606798
LINC00623	0.00399930771710263	0.0144719623606798
PLEKHB2	0.00400392979977774	0.0144857289651461
LOC101927585	0.00401598408766972	0.0145268617655295
CLIP4	0.00402046275293358	0.0145405822074037
FIG4	0.00402125767581822	0.0145409774575879
PTPRK	0.00402734919068322	0.0145605219290845
CANT1	0.00402938267794702	0.0145630153743248
GREM2	0.0040294122131525	0.0145630153743248
CA2	0.00403169263042484	0.0145687744600528
C14orf1	0.00404661331883755	0.014620200215657
LRRC6	0.00405172322276611	0.0146361686439148
VDAC2	0.00405669802684519	0.0146516436909627
IRF2BP1	0.00406861587269088	0.0146921854977061
SNRNP70	0.00408480078152454	0.0147481196756167
FNDC3A	0.00408753632156	0.0147554843076842
MTRR	0.00408878785032906	0.0147574902535362
C10orf54	0.00409500935084002	0.0147774303747856
C6orf132	0.00409681335576197	0.0147814252550187
LOC102723334	0.00409999048202834	0.0147903721964377
PHF13	0.00411127171439056	0.0148285460065978
LOC100996717	0.00411271224563471	0.0148312194023841
APOL2	0.00412944404744092	0.0148890257324255
DOCK5	0.00413067597294824	0.0148909359228771
ZNF23	0.00413461918664995	0.0149026178977689
ZNF627	0.00415081728591074	0.0149584593032447
UBXN10-AS1	0.00415549752532479	0.0149727814334163
SGTB	0.00416083618251229	0.0149894706571633
RGS18	0.00416781559758635	0.015012064061415
DLGAP1-AS1	0.00417165892118039	0.0150233558159949
MED14	0.00417686890914422	0.0150395646562191
KIAA0232	0.00418287740180035	0.0150586426646379
LINC00707	0.00418619762902563	0.0150680379016252
PNMA5	0.00419422568014184	0.0150943726835989
SLC25A16	0.00419652915372775	0.0151001001513842
KLF7	0.00419744278269888	0.0151008255361286
KCTD4	0.00420781397926167	0.0151309369534279
PIK3R2	0.00420698425584339	0.0151309369534279
HIATL1	0.00420795294942087	0.0151309369534279
HS1BP3	0.004216766614098	0.0151600587136447
TSC22D2	0.00423230379627311	0.0152133387985356
PRR5-ARHGAP8	0.00423763833722741	0.0152299328683137
GLRX3	0.00424063640250563	0.0152381255208979
CKAP2L	0.00425411341032055	0.0152839636127526
EPG5	0.00425578045915948	0.0152873631398805
FUT8-AS1	0.00425773348119551	0.015291788597662
SLC38A9	0.0042671417122282	0.0153229836493288
RBM48	0.00427015811993639	0.0153312194697158
ZNF322	0.00427416532781486	0.0153430091862386
ZNF526	0.00428263849010232	0.0153707517705712
BLOC1S6	0.00428406797981169	0.0153707517705712
DCTN5	0.00428372882819285	0.0153707517705712
STK35	0.00429141224993037	0.0153944978004945
SDC1	0.00429889730334531	0.0154187407423215
GATA6	0.00430009613386935	0.0154204326694456
FAM27E2	0.00430968235608783	0.0154521966877279
XPNPEP1	0.00431192317930917	0.0154576177800522
VILL	0.00431303821867395	0.0154590019505893
FOXD2	0.00432199850263499	0.0154885002101864
SUSD4	0.00432868935526072	0.0155098570444956
PLD4	0.00433299759423102	0.0155226711112249
POTEJ	0.00433928284535902	0.0155425621659136
MRPS11	0.00434714745581086	0.0155681025401616
ATP6V0E2	0.00435797471706496	0.0156042424108583
LOC728323	0.00436824920016116	0.0156383911271131
TOPBP1	0.00437763494033048	0.0156693471416926
THBD	0.00437864229943551	0.0156703081144833
PKMYT1	0.00438151653498788	0.0156779488230172
NPEPL1	0.00438893618244676	0.0157018486095362
GRAMD3	0.00440553105311238	0.015758560056402
SLC27A4	0.0044111103735367	0.0157758564590162
GMFG	0.00442204062066259	0.0158122808098149
RPAIN	0.00442369993098322	0.0158155475617485
LRRC8D	0.00443071464643579	0.0158379565517631
TMEM100	0.00443701598889916	0.0158551364941151
ZNF679	0.00443652278759677	0.0158551364941151
POLE3	0.00444394435637997	0.0158772189875516
NFE2L2	0.00444664770444295	0.0158842015354263
EEF1G	0.00445294614748444	0.0159040218753537
LINC01137	0.00445815728075676	0.0159199527883969
TPCN2	0.0044774791720577	0.0159862589698653
KIAA0020	0.00447848722931975	0.0159871666654458
EIF2S3	0.00448122684674142	0.0159942542857105
LOC100506014	0.00448830924935841	0.0160168370453295
SNRPE	0.00449290656244618	0.0160305454872743
LOC101928011	0.0044955395594569	0.0160372418800609
ACAD11	0.00450312939125582	0.0160616158980413
TMEM168	0.00451235325838534	0.0160918089631472
IPO5	0.00451607645928737	0.0161023788750112
RAI1	0.00451767219073807	0.0161053608709317
DNM2	0.00452141894420199	0.0161160089022917
ATP5L2	0.00454022382518752	0.0161803170701692
MRPS9	0.00454215844752946	0.0161844919951621
CACNA1C-AS1	0.004549736627424	0.0162087711060656
HOXC6	0.00455300472269739	0.0162176896471223
MBNL3	0.00456542615541117	0.0162592036782469
NOP58	0.00458263593271661	0.0163177540062213
SOCS1	0.00458949650457343	0.0163394396288389
CHAMP1	0.00459586548150306	0.0163566227775998
CENPT	0.00459532992957957	0.0163566227775998
LATS2	0.00461098900924356	0.016407342168201
LOC150776	0.00461166383745032	0.016407342168201
POGZ	0.00461498898613254	0.0164164183860951
COPG1	0.00463566395225331	0.0164871979036371
RAB1A	0.00464598430647642	0.0165211326579061
INTS4	0.00465966131986274	0.0165669903221541
LOC100507547	0.00466286819051649	0.0165738361427066
ZC3H11A	0.00466314976723548	0.0165738361427066
WNT10A	0.00466395947446636	0.0165739364166358
HCG16	0.00468697194916971	0.0166529236217107
SCAMP5	0.00468850640266108	0.0166555852240596
EEA1	0.00469511348355932	0.0166762630647004
SLC3A2	0.00469880752308843	0.016686589073955
CSF3	0.00470241432727705	0.0166966018839598
SLC35B4	0.00470928203164645	0.0167181877012317
AKAP8	0.00471296259470127	0.0167284536750501
SLC7A9	0.0047193915514115	0.0167484698832556
LOC100507346	0.00472850705235078	0.016778011973608
YTHDF1	0.00473100033767793	0.0167826663699614
USP32P1	0.00473140146293848	0.0167826663699614
HSPE1	0.0047328776266055	0.0167850951011788
MAP2K6	0.00474327330160821	0.0168191506738851
IL17RE	0.00476118938628423	0.016879856988351
PTRHD1	0.00477526324752163	0.0169269234419921
PRDX3	0.00477838718217717	0.0169351663368338
DYNC1LI2	0.00477965159531455	0.0169368172152767
BMPER	0.00478813453810999	0.0169640423127692
CAMK2N1	0.00479444465438844	0.0169835614214582
CSTF2T	0.00479525537414889	0.0169835965222027
MRPS18A	0.00480620315780363	0.0170195285641508
BACH1	0.0048102282662126	0.0170309384089878
URB1	0.00481672869010407	0.0170511070037935
SMARCA4	0.00481862273302803	0.0170549651071526
LOC100505915	0.00482043754808061	0.0170585415517593
MYB	0.00482229258319526	0.017062259109844
LBX2-AS1	0.00482402489242399	0.0170655412708137
PRKAR1A	0.00482815800030396	0.0170773140210884
TRAPPC13	0.00483037008999966	0.0170822892894302
RMI2	0.0048419707343717	0.017120459375551
RHPN1	0.00485757847159302	0.0171699207042575
PUM1	0.004856785093935	0.0171699207042575
TFCP2L1	0.00489907044128376	0.0173136953705626
METTL10	0.00490371411711263	0.0173272190929231
ANO6	0.00490551115759715	0.0173306814310046
JADE2	0.00491138622268896	0.0173485474701512
UBE2E2	0.00492582984673848	0.0173966693404879
ZNF891	0.00493243714926777	0.0174171040728723
LOXL1	0.00495050100322514	0.0174779799028465
GCSH	0.00495295577804299	0.0174837360420665
ARRB1	0.00495524859888557	0.0174889186695233
DENND6A	0.00496396687096968	0.0175167736105699
PHF2	0.00496582210293843	0.0175204051171383
PMPCB	0.00497789304637777	0.0175600724763107
XPO4	0.00498799046130412	0.017592765957648
LOC101927856	0.00499324439673346	0.0176083683348725
ACP2	0.00499525624439596	0.0176125344025186
MUS81	0.00499653421603767	0.0176141119770158
MXD4	0.00500335259408661	0.0176301305369237
TRIM61	0.00500357203422027	0.0176301305369237
RGMB	0.0050034230649656	0.0176301305369237
LOC101927056	0.00500773182555413	0.0176418565708226
GABPB1	0.00502161540167722	0.0176878291710298
ZNF490	0.00504084293334964	0.0177526065975555
TRNT1	0.00504492945301906	0.017764048454197
ZNF326	0.00504953764715689	0.0177743725179923
BFSP2-AS1	0.0050489084576005	0.0177743725179923
YTHDF3	0.00506064499945563	0.0178075591751211
TMEM209	0.00506023137072565	0.0178075591751211
RARA	0.00506681738380885	0.0178263210145684
ERICH6-AS1	0.00507801765017417	0.0178627630328237
C7orf43	0.00508254184733653	0.0178757126862874
ABHD15	0.00509257052547564	0.0179080145422463
DCAF12	0.00510603516911902	0.0179523862511068
C2orf68	0.00510691546304256	0.0179525050787679
CCDC84	0.00511242260672267	0.0179688860860747
APOBEC3F	0.00511516641599673	0.0179755508451464
TMEM258	0.00512081020589321	0.0179924027247487
MPHOSPH6	0.00513463680064544	0.0180379952406971
BAG3	0.00514586769535746	0.0180717676177723
LINC00568	0.00514595457580757	0.0180717676177723
TSPAN15	0.00516255912954152	0.0181270784800193
SCRN3	0.00516455008238658	0.0181310673973274
TMEM101	0.00516623068145255	0.0181339656226822
C6orf48	0.0052031859098016	0.0182606597344154
ABHD4	0.00520474033450567	0.0182630928216738
PALB2	0.005209632218706	0.0182772340933527
C14orf182	0.0052131471194271	0.0182865405406566
CDC73	0.00521455756820036	0.0182884631894151
SEC11A	0.005222530504657	0.0183133973119652
FOXO1	0.00522873580847558	0.0183290957068017
BTD	0.00522820335233616	0.0183290957068017
LOC102723587	0.00525559505136881	0.0184202048999223
SMPD4	0.0052581078325351	0.018422712351738
ASB6	0.00525891647385053	0.018422712351738
PSMD2	0.00525764942835443	0.018422712351738
HMGXB3	0.00526009396953073	0.0184237940389443
ZSCAN22	0.0052625259937718	0.0184262260650342
TANC2	0.00526213595892893	0.0184262260650342
CORO1C	0.00528379921254109	0.0184976582534783
HIST1H2BF	0.00529655309878245	0.0185392470901103
ADPRHL2	0.00530945499740845	0.0185813401955509
LOC441155	0.00532563473671874	0.0186348888791175
ZBED5-AS1	0.00532903755569591	0.0186437196438797
EIF4ENIF1	0.00533420245635122	0.0186587111486552
MCM9	0.00533677091745164	0.0186615395906536
SLC39A13	0.00533626336847077	0.0186615395906536
EPB41L5	0.00534652379486985	0.0186925612663369
AIFM1	0.00535011107034638	0.0186989379663655
TRABD2A	0.00534947199446662	0.0186989379663655
ADHFE1	0.00535586217642592	0.0187159540348724
FRS3	0.00536294391920728	0.0187376136142583
SYNGR3	0.00536481307051413	0.0187410567615654
DNAH5	0.00537193505327192	0.0187628456208483
SLC4A8	0.00539498438707003	0.0188402484572668
MRPL36	0.0053964530015251	0.0188422744906724
GNL2	0.00541081963869348	0.0188893272259113
TEX21P	0.00541648089264407	0.0189059787312698
TMEM254	0.00542250444082291	0.0189238891197914
RNF146	0.0054242721565168	0.0189269437142824
RNF207	0.00543000124878533	0.018943817483836
ARRDC3-AS1	0.00543968183143511	0.018974469125177
P4HTM	0.00544872506719935	0.019002887884421
LOC102725171	0.00546302042995938	0.0190496115222918
CNTNAP3	0.00546772718384342	0.019062889711483
FUT8	0.00547273806335545	0.0190772236764698
FLJ12825	0.00548196985903366	0.0191062640542951
LOC101927340	0.00552579147291564	0.019255830686427
TMEM64	0.00554091421476138	0.019302876490706
SNRPA1	0.00554111241396728	0.019302876490706
MVB12A	0.00554662839667412	0.0193189185476539
LOC101929094	0.00555063609518947	0.0193297028418355
PRR14L	0.00555518748106059	0.0193423766373885
PNMAL1	0.00555861744444988	0.0193511422787086
ST6GAL1	0.00557434855822382	0.0194027218484836
GDE1	0.00558600824156516	0.0194401153244361
TMEM99	0.00558800806021697	0.0194438843217525
RIOK2	0.00559029847762111	0.0194486630763432
DDRGK1	0.00559507067350928	0.0194620729610931
GLUD1P3	0.0056238843928328	0.0195590915387337
CRLS1	0.00563125918533301	0.0195788885366852
CRHR1	0.00563142305138532	0.0195788885366852
LOC642361	0.00563647846331181	0.0195932527864148
CNTD1	0.0056385006756799	0.0195970701949884
ZNF670	0.00563977850500469	0.0195982996123447
ZNF414	0.00564099503467167	0.0195993156447111
TMEM161B	0.00564617390199123	0.0196140960054758
WRN	0.00565043969210562	0.0196257001294098
PINK1	0.00565287025739245	0.019630927201372
ZNF571-AS1	0.00567273668959399	0.0196934686058126
ELL2	0.00567229799967406	0.0196934686058126
TGIF2	0.00568233475120657	0.0197235606225187
NDUFAF7	0.00568988096326832	0.0197465219225977
MITD1	0.00570560344256213	0.019794607853731
GAL3ST2	0.00570486044985276	0.019794607853731
FAM200B	0.00571112532699953	0.0198105243596673
C17orf75	0.00571478653591539	0.0198199824781183
ARFIP1	0.00573224689027022	0.0198772877777716
KANK3	0.00574047708463765	0.019902572831616
TIGD2	0.00575575292973459	0.0199490126056237
ODF2	0.00575484949368716	0.0199490126056237
C16orf54	0.00576193792532667	0.019967186196132
IFIT3	0.00576782744928364	0.019984330100377
SBNO1	0.0057700093315052	0.0199886242898664
SPHK1	0.00577176677284063	0.0199914469571132
ERCC8	0.00577347186501468	0.01999408741235
LOC642441	0.00579228332565866	0.0200559583298888
HIP1	0.0058214695158157	0.020153726002517
USP4	0.00582316454083396	0.0201563038325456
ZNF410	0.00584075578587513	0.0202138950239621
WDR26	0.00584414154395965	0.0202223125900304
RTN3	0.00585979818011349	0.0202731810446732
ZNF57	0.00586647085950057	0.0202929561227023
